frame_path,label
frames\non_fight\NV_941_00100.jpg,0
frames\non_fight\NV_941_00101.jpg,0
frames\non_fight\NV_941_00102.jpg,0
frames\non_fight\NV_941_00103.jpg,0
frames\non_fight\NV_941_00104.jpg,0
frames\non_fight\NV_941_00105.jpg,0
frames\non_fight\NV_941_00106.jpg,0
frames\non_fight\NV_941_00107.jpg,0
frames\non_fight\NV_941_00108.jpg,0
frames\non_fight\NV_941_00109.jpg,0
frames\non_fight\NV_941_00110.jpg,0
frames\non_fight\NV_941_00111.jpg,0
frames\non_fight\NV_941_00112.jpg,0
frames\non_fight\NV_941_00113.jpg,0
frames\non_fight\NV_941_00114.jpg,0
frames\non_fight\NV_941_00115.jpg,0
frames\non_fight\NV_941_00116.jpg,0
frames\non_fight\NV_941_00117.jpg,0
frames\non_fight\NV_941_00118.jpg,0
frames\non_fight\NV_941_00119.jpg,0
frames\non_fight\NV_941_00120.jpg,0
frames\non_fight\NV_941_00121.jpg,0
frames\non_fight\NV_941_00122.jpg,0
frames\non_fight\NV_941_00123.jpg,0
frames\non_fight\NV_941_00124.jpg,0
frames\non_fight\NV_941_00125.jpg,0
frames\non_fight\NV_941_00126.jpg,0
frames\non_fight\NV_941_00127.jpg,0
frames\non_fight\NV_941_00128.jpg,0
frames\non_fight\NV_941_00129.jpg,0
frames\non_fight\NV_941_00130.jpg,0
frames\non_fight\NV_941_00131.jpg,0
frames\non_fight\NV_941_00132.jpg,0
frames\non_fight\NV_941_00133.jpg,0
frames\non_fight\NV_941_00134.jpg,0
frames\non_fight\NV_941_00135.jpg,0
frames\non_fight\NV_941_00136.jpg,0
frames\non_fight\NV_941_00137.jpg,0
frames\non_fight\NV_941_00138.jpg,0
frames\non_fight\NV_941_00139.jpg,0
frames\non_fight\NV_941_00140.jpg,0
frames\non_fight\NV_941_00141.jpg,0
frames\non_fight\NV_941_00142.jpg,0
frames\non_fight\NV_941_00143.jpg,0
frames\non_fight\NV_941_00144.jpg,0
frames\non_fight\NV_973_00000.jpg,0
frames\non_fight\NV_973_00001.jpg,0
frames\non_fight\NV_973_00002.jpg,0
frames\non_fight\NV_973_00003.jpg,0
frames\non_fight\NV_973_00004.jpg,0
frames\non_fight\NV_973_00005.jpg,0
frames\non_fight\NV_973_00006.jpg,0
frames\non_fight\NV_973_00007.jpg,0
frames\non_fight\NV_973_00008.jpg,0
frames\non_fight\NV_973_00009.jpg,0
frames\non_fight\NV_973_00010.jpg,0
frames\non_fight\NV_973_00011.jpg,0
frames\non_fight\NV_973_00012.jpg,0
frames\non_fight\NV_973_00013.jpg,0
frames\non_fight\NV_973_00014.jpg,0
frames\non_fight\NV_973_00015.jpg,0
frames\non_fight\NV_973_00016.jpg,0
frames\non_fight\NV_973_00017.jpg,0
frames\non_fight\NV_973_00018.jpg,0
frames\non_fight\NV_973_00019.jpg,0
frames\non_fight\NV_973_00020.jpg,0
frames\non_fight\NV_973_00021.jpg,0
frames\non_fight\NV_973_00022.jpg,0
frames\non_fight\NV_973_00023.jpg,0
frames\non_fight\NV_973_00024.jpg,0
frames\non_fight\NV_973_00025.jpg,0
frames\non_fight\NV_973_00026.jpg,0
frames\non_fight\NV_973_00027.jpg,0
frames\non_fight\NV_973_00028.jpg,0
frames\non_fight\NV_973_00029.jpg,0
frames\non_fight\NV_973_00030.jpg,0
frames\non_fight\NV_973_00031.jpg,0
frames\non_fight\NV_973_00032.jpg,0
frames\non_fight\NV_973_00033.jpg,0
frames\non_fight\NV_973_00034.jpg,0
frames\non_fight\NV_973_00035.jpg,0
frames\non_fight\NV_973_00036.jpg,0
frames\non_fight\NV_973_00037.jpg,0
frames\non_fight\NV_973_00038.jpg,0
frames\non_fight\NV_973_00039.jpg,0
frames\non_fight\NV_973_00040.jpg,0
frames\non_fight\NV_973_00041.jpg,0
frames\non_fight\NV_973_00042.jpg,0
frames\non_fight\NV_973_00043.jpg,0
frames\non_fight\NV_973_00044.jpg,0
frames\non_fight\NV_973_00045.jpg,0
frames\non_fight\NV_973_00046.jpg,0
frames\non_fight\NV_973_00047.jpg,0
frames\non_fight\NV_973_00048.jpg,0
frames\non_fight\NV_973_00049.jpg,0
frames\non_fight\NV_973_00050.jpg,0
frames\non_fight\NV_973_00051.jpg,0
frames\non_fight\NV_973_00052.jpg,0
frames\non_fight\NV_973_00053.jpg,0
frames\non_fight\NV_973_00054.jpg,0
frames\non_fight\NV_973_00055.jpg,0
frames\non_fight\NV_973_00056.jpg,0
frames\non_fight\NV_973_00057.jpg,0
frames\non_fight\NV_973_00058.jpg,0
frames\non_fight\NV_973_00059.jpg,0
frames\non_fight\NV_973_00060.jpg,0
frames\non_fight\NV_973_00061.jpg,0
frames\non_fight\NV_973_00062.jpg,0
frames\non_fight\NV_973_00063.jpg,0
frames\non_fight\NV_973_00064.jpg,0
frames\non_fight\NV_973_00065.jpg,0
frames\non_fight\NV_973_00066.jpg,0
frames\non_fight\NV_973_00067.jpg,0
frames\non_fight\NV_973_00068.jpg,0
frames\non_fight\NV_973_00069.jpg,0
frames\non_fight\NV_973_00070.jpg,0
frames\non_fight\NV_973_00071.jpg,0
frames\non_fight\NV_973_00072.jpg,0
frames\non_fight\NV_973_00073.jpg,0
frames\non_fight\NV_973_00074.jpg,0
frames\non_fight\NV_973_00075.jpg,0
frames\non_fight\NV_973_00076.jpg,0
frames\non_fight\NV_973_00077.jpg,0
frames\non_fight\NV_973_00078.jpg,0
frames\non_fight\NV_973_00079.jpg,0
frames\non_fight\NV_973_00080.jpg,0
frames\non_fight\NV_973_00081.jpg,0
frames\non_fight\NV_973_00082.jpg,0
frames\non_fight\NV_973_00083.jpg,0
frames\non_fight\NV_973_00084.jpg,0
frames\non_fight\NV_973_00085.jpg,0
frames\non_fight\NV_973_00086.jpg,0
frames\non_fight\NV_973_00087.jpg,0
frames\non_fight\NV_973_00088.jpg,0
frames\non_fight\NV_973_00089.jpg,0
frames\non_fight\NV_973_00090.jpg,0
frames\non_fight\NV_973_00091.jpg,0
frames\non_fight\NV_973_00092.jpg,0
frames\non_fight\NV_973_00093.jpg,0
frames\non_fight\NV_973_00094.jpg,0
frames\non_fight\NV_973_00095.jpg,0
frames\non_fight\NV_973_00096.jpg,0
frames\non_fight\NV_973_00097.jpg,0
frames\non_fight\NV_973_00098.jpg,0
frames\non_fight\NV_973_00099.jpg,0
frames\non_fight\NV_973_00100.jpg,0
frames\non_fight\NV_973_00101.jpg,0
frames\non_fight\NV_973_00102.jpg,0
frames\non_fight\NV_973_00103.jpg,0
frames\non_fight\NV_973_00104.jpg,0
frames\non_fight\NV_973_00105.jpg,0
frames\non_fight\NV_973_00106.jpg,0
frames\non_fight\NV_973_00107.jpg,0
frames\non_fight\NV_973_00108.jpg,0
frames\non_fight\NV_973_00109.jpg,0
frames\non_fight\NV_973_00110.jpg,0
frames\non_fight\NV_973_00111.jpg,0
frames\non_fight\NV_973_00112.jpg,0
frames\non_fight\NV_973_00113.jpg,0
frames\non_fight\NV_973_00114.jpg,0
frames\non_fight\NV_973_00115.jpg,0
frames\non_fight\NV_973_00116.jpg,0
frames\non_fight\NV_973_00117.jpg,0
frames\non_fight\NV_973_00118.jpg,0
frames\non_fight\NV_973_00119.jpg,0
frames\non_fight\NV_973_00120.jpg,0
frames\non_fight\NV_973_00121.jpg,0
frames\non_fight\NV_973_00122.jpg,0
frames\non_fight\NV_973_00123.jpg,0
frames\non_fight\NV_973_00124.jpg,0
frames\non_fight\NV_973_00125.jpg,0
frames\non_fight\NV_973_00126.jpg,0
frames\non_fight\NV_973_00127.jpg,0
frames\non_fight\NV_973_00128.jpg,0
frames\non_fight\NV_973_00129.jpg,0
frames\non_fight\NV_973_00130.jpg,0
frames\non_fight\NV_973_00131.jpg,0
frames\non_fight\NV_973_00132.jpg,0
frames\non_fight\NV_973_00133.jpg,0
frames\non_fight\NV_973_00134.jpg,0
frames\non_fight\NV_973_00135.jpg,0
frames\non_fight\NV_973_00136.jpg,0
frames\non_fight\NV_973_00137.jpg,0
frames\non_fight\NV_973_00138.jpg,0
frames\non_fight\NV_973_00139.jpg,0
frames\non_fight\NV_973_00140.jpg,0
frames\non_fight\NV_973_00141.jpg,0
frames\non_fight\NV_973_00142.jpg,0
frames\non_fight\NV_973_00143.jpg,0
frames\non_fight\NV_973_00144.jpg,0
